id,jenis / merk,satuan,kabupaten_kota,kecamatan,tahun,bulan,harga
9,begel 8 x 8  ,kg,kota_yogyakarta,danurejan,2023,januari,200000
9,begel 10 x 10,kg,kota_yogyakarta,danurejan,2023,januari,200000
9,begel 10 x 15,kg,kota_yogyakarta,danurejan,2023,januari,200000
33,kawat beton/bendrat ,kg,kota_yogyakarta,danurejan,2023,januari,260000
33,kawat nyamuk,meter,kota_yogyakarta,danurejan,2023,januari,250000
33,kawat kasa,meter,kota_yogyakarta,danurejan,2023,januari,180000
33,kawat las,dos,kota_yogyakarta,danurejan,2023,januari,1400000
33,kawat las ecer,meter,kota_yogyakarta,danurejan,2023,januari,180000
33,kawat loket putih 1/2 rol,roll,kota_yogyakarta,danurejan,2023,januari,1500000
33,kawat loket putih 1/4 rol,roll,kota_yogyakarta,danurejan,2023,januari,1500000
33,kawat loket putih 1/2 ecer,meter,kota_yogyakarta,danurejan,2023,januari,185000
33,kawat parabola,meter,kota_yogyakarta,danurejan,2023,januari,250000
33,strimin 1/2 hijau,meter,kota_yogyakarta,danurejan,2023,januari,230000
33,strimin 1/4 hijau,meter,kota_yogyakarta,danurejan,2023,januari,225000
33,strimin kain,meter,kota_yogyakarta,danurejan,2023,januari,100000
33,strimin kawat,meter,kota_yogyakarta,danurejan,2023,januari,200000
5,paku baja 10 cm dos,dos,kota_yogyakarta,danurejan,2023,januari,750000
5,paku baja 10 cm ecer,buah,kota_yogyakarta,danurejan,2023,januari,10000
5,paku grc,kg,kota_yogyakarta,danurejan,2023,januari,270000
5,paku payung ,kg,kota_yogyakarta,danurejan,2023,januari,350000
5,paku payung ulir,kg,kota_yogyakarta,danurejan,2023,januari,350000
12,dinabol 10 x 50,buah,kota_yogyakarta,danurejan,2023,januari,35000
12,dinabol 10 x 65,buah,kota_yogyakarta,danurejan,2023,januari,37500
12,dinabol 10 x 77,buah,kota_yogyakarta,danurejan,2023,januari,40000
12,dinabol 10 x 97,buah,kota_yogyakarta,danurejan,2023,januari,47000
12,dinabol 12 x 60,buah,kota_yogyakarta,danurejan,2023,januari,50000
12,dinabol 12 x 70,buah,kota_yogyakarta,danurejan,2023,januari,60000
12,dinabol 12 x 94,buah,kota_yogyakarta,danurejan,2023,januari,65000
12,dinabol 16 x 147,buah,kota_yogyakarta,danurejan,2023,januari,75000
12,sekrup 6 x 1/2,buah,kota_yogyakarta,danurejan,2023,januari,9000
12,baut hitam 3/8 x 3,buah,kota_yogyakarta,danurejan,2023,januari,12000
12,baut seng 1/4 x 3/4,buah,kota_yogyakarta,danurejan,2023,januari,7000
12,baut seng 3/16 x 1 1/2,buah,kota_yogyakarta,danurejan,2023,januari,10000
12,baut seng 1/4 x 1,buah,kota_yogyakarta,danurejan,2023,januari,8000
12,baut seng 1/4 x 1 1/2,buah,kota_yogyakarta,danurejan,2023,januari,7000
12,baut seng 1/4 x 2 1/2,buah,kota_yogyakarta,danurejan,2023,januari,8000
12,baut seng 1/4 x 5/8,buah,kota_yogyakarta,danurejan,2023,januari,9000
12,baut seng 3/16 x 1 1/4,buah,kota_yogyakarta,danurejan,2023,januari,10000
12,baut seng 3/16 x 2,buah,kota_yogyakarta,danurejan,2023,januari,9000
12,baut baja ringan per 50 biji,buah,kota_yogyakarta,danurejan,2023,januari,2500
12,baut bangunan 10 cm,buah,kota_yogyakarta,danurejan,2023,januari,40000
12,baut bangunan 12 cm,buah,kota_yogyakarta,danurejan,2023,januari,55000
12,baut bangunan 18 cm,buah,kota_yogyakarta,danurejan,2023,januari,60000
12,baut bangunan 20 cm,buah,kota_yogyakarta,danurejan,2023,januari,80000
12,baut bangunan 25 cm,buah,kota_yogyakarta,danurejan,2023,januari,95000
12,baut bangunan 30 cm,buah,kota_yogyakarta,danurejan,2023,januari,100000
12,baut bangunan 50 cm,buah,kota_yogyakarta,danurejan,2023,januari,140000
12,fisher 10 ecer,buah,kota_yogyakarta,danurejan,2023,januari,6000
12,fisher 12 ecer,buah,kota_yogyakarta,danurejan,2023,januari,9000
8,hollow galvanis 4 x 4. 4 m,batang,kota_yogyakarta,danurejan,2023,januari,250000
28,tanah urug biasa,m3,kota_yogyakarta,danurejan,2023,januari,2750000
28,tanah urug pilihan,m3,kota_yogyakarta,danurejan,2023,januari,
1,batu putih untuk pondasi,m3,kota_yogyakarta,danurejan,2023,januari,3000000
1,batu kali untuk pondasi,m3,kota_yogyakarta,danurejan,2023,januari,3000000
2,semen pc tiga roda 40 kg,zak,kota_yogyakarta,danurejan,2023,januari,530000
2,semen pc gresik 40 kg,zak,kota_yogyakarta,danurejan,2023,januari,570000
2,semen pc holcim serbaguna 40 kg,zak,kota_yogyakarta,danurejan,2023,januari,550000
2,semen pc holcim ultimate 40 kg,zak,kota_yogyakarta,danurejan,2023,januari,
2,semen pc holcim power max 40 kg,zak,kota_yogyakarta,danurejan,2023,januari,500000
2,semen pc bima 40 kg,zak,kota_yogyakarta,danurejan,2023,januari,420000
2,semen pc garuda 40 kg,zak,kota_yogyakarta,danurejan,2023,januari,
2,mortar mu 40 kg drymix star mortar,zak,kota_yogyakarta,danurejan,2023,januari,1100000
2,mortar ge 40 kg,zak,kota_yogyakarta,danurejan,2023,januari,850000
2,mortar citra 40 kg,zak,kota_yogyakarta,danurejan,2023,januari,
2,mortar lemkra 40 kg,zak,kota_yogyakarta,danurejan,2023,januari,
3,sirtu,m3,kota_yogyakarta,danurejan,2023,januari,3000000
3,pasir beton,m3,kota_yogyakarta,danurejan,2023,januari,3000000
27,koral ,m3,kota_yogyakarta,danurejan,2023,januari,3150000
27,split beton,m3,kota_yogyakarta,danurejan,2023,januari,3000000
4,batako 40 x 10 x 20 cm,buah,kota_yogyakarta,danurejan,2023,januari,45000
4,batu bata biasa 22 x 10 x 5 cm,buah,kota_yogyakarta,danurejan,2023,januari,10000
4,batu bata at 22 x 10 x 5 cm,buah,kota_yogyakarta,danurejan,2023,januari,
4,bata ringan kecil 7 x 20 x 40 cm ,m3,kota_yogyakarta,danurejan,2023,januari,
4,bata ringan kecil 10 x 20 x 40 cm,m3,kota_yogyakarta,danurejan,2023,januari,7200000
4,glass block diamond,buah,kota_yogyakarta,danurejan,2023,januari,280000
4,glass block ocean view,buah,kota_yogyakarta,danurejan,2023,januari,280000
4,glass block quadra,buah,kota_yogyakarta,danurejan,2023,januari,280000
4,roster nako,buah,kota_yogyakarta,danurejan,2023,januari,90000
4,roster silang kotak,buah,kota_yogyakarta,danurejan,2023,januari,90000
13,kaca bening 3 mm ,m2,kota_yogyakarta,danurejan,2023,januari,
13,kaca bening 5 mm ,m2,kota_yogyakarta,danurejan,2023,januari,
13,kaca riben/hitam 3 mm,m2,kota_yogyakarta,danurejan,2023,januari,
13,kaca riben/hitam 5 mm,m2,kota_yogyakarta,danurejan,2023,januari,
15,grc 4 mm,buah,kota_yogyakarta,danurejan,2023,januari,
15,timberplank pl 20 x 2,buah,kota_yogyakarta,danurejan,2023,januari,
15,kalsiplank jt 20 x 3 m,buah,kota_yogyakarta,danurejan,2023,januari,47000000
15,kalsiplank pl 20 x 3 m,buah,kota_yogyakarta,danurejan,2023,januari,40000000
14,keramik 10 x 20 cm merk uno,m2,kota_yogyakarta,danurejan,2023,januari,
14,keramik 10 x 20 cm merk mulia,m2,kota_yogyakarta,danurejan,2023,januari,
14,keramik 10 x 20 cm merk kita,m2,kota_yogyakarta,danurejan,2023,januari,650000
14,keramik 20 x 20 cm merk mulia ,m2,kota_yogyakarta,danurejan,2023,januari,500000
14,keramik 20 x 20 cm merk kia ,m2,kota_yogyakarta,danurejan,2023,januari,510000
14,keramik 20 x 20 cm merk asia ,m2,kota_yogyakarta,danurejan,2023,januari,500000
14,keramik 30 x 30 cm merk arwana,m2,kota_yogyakarta,danurejan,2023,januari,
14,keramik 30 x 30 cm merk accura,m2,kota_yogyakarta,danurejan,2023,januari,450000
14,keramik 30 x 30 cm merk asia,m2,kota_yogyakarta,danurejan,2023,januari,450000
14,keramik 20 x 25 cm merk mulia,m2,kota_yogyakarta,danurejan,2023,januari,550000
14,keramik 20 x 25 cm merk asia,m2,kota_yogyakarta,danurejan,2023,januari,570000
14,keramik 20 x 25 cm merk accura,m2,kota_yogyakarta,danurejan,2023,januari,580000
14,keramik 40 x 40 cm merk mulia,m2,kota_yogyakarta,danurejan,2023,januari,500000
14,keramik 40 x 40 cm merk asia,m2,kota_yogyakarta,danurejan,2023,januari,500000
14,keramik 40 x 40 cm merk arwana,m2,kota_yogyakarta,danurejan,2023,januari,580000
14,keramik putih 30 x 30 cm merk asia,m2,kota_yogyakarta,danurejan,2023,januari,
14,keramik putih 30 x 30 cm merk mulia,m2,kota_yogyakarta,danurejan,2023,januari,460000
14,keramik putih 30 x 30 cm merk arwana,m2,kota_yogyakarta,danurejan,2023,januari,
14,kuku macan 10 cm ecer,buah,kota_yogyakarta,danurejan,2023,januari,25000
14,kuku macan 20 cm ecer,buah,kota_yogyakarta,danurejan,2023,januari,35000
14,list 20 cm ecer,buah,kota_yogyakarta,danurejan,2023,januari,60000
14,list 25 cm ecer,buah,kota_yogyakarta,danurejan,2023,januari,125000
14,list 30 cm ecer,buah,kota_yogyakarta,danurejan,2023,januari,150000
10,kayu papan bangkirai  200 x 4000 x 20 mm,lembar,kota_yogyakarta,danurejan,2023,januari,
10,kayu papan kalimantan/meranti 200 x 4000 x 20 mm,lembar,kota_yogyakarta,danurejan,2023,januari,
10,kayu papan jawa/meranti 200 x 4000 x 20 mm,lembar,kota_yogyakarta,danurejan,2023,januari,
10,kayu papan randu/meranti 200 x 4000 x 20 mm,lembar,kota_yogyakarta,danurejan,2023,januari,
10,tripleks 3 mm ,lembar,kota_yogyakarta,danurejan,2023,januari,525000
10,tripleks 4 mm ,lembar,kota_yogyakarta,danurejan,2023,januari,630000
10,tripleks 6 mm ,lembar,kota_yogyakarta,danurejan,2023,januari,750000
10,tripleks 9 mm ,lembar,kota_yogyakarta,danurejan,2023,januari,1020000
10,tripleks 12 mm ,lembar,kota_yogyakarta,danurejan,2023,januari,1450000
10,papan cor tebal,lembar,kota_yogyakarta,danurejan,2023,januari,180000
10,papan cor tipis,lembar,kota_yogyakarta,danurejan,2023,januari,150000
18,asbes 1000 x 1000 x 3 mm ,lembar,kota_yogyakarta,danurejan,2023,januari,250000
18,asbes 2400 x 1200 x 3 mm ,lembar,kota_yogyakarta,danurejan,2023,januari,600000
19,genteng plentong s ,buah,kota_yogyakarta,danurejan,2023,januari,40000
19,genteng merk berjo ,buah,kota_yogyakarta,danurejan,2023,januari,
19,genteng merk soka godean ,buah,kota_yogyakarta,danurejan,2023,januari,30000
19,genteng merk kebumen ,buah,kota_yogyakarta,danurejan,2023,januari,40000
19,genteng merk super ,buah,kota_yogyakarta,danurejan,2023,januari,30000
19,genteng kaca ,buah,kota_yogyakarta,danurejan,2023,januari,160000
19,seng datar lebar 45 cm,meter,kota_yogyakarta,danurejan,2023,januari,220000
19,seng datar lebar 50 cm ,meter,kota_yogyakarta,danurejan,2023,januari,260000
19,seng datar lebar 60 cm ,meter,kota_yogyakarta,danurejan,2023,januari,300000
19,seng datar lebar 70 cm ,meter,kota_yogyakarta,danurejan,2023,januari,350000
19,seng datar lebar 80 cm ,meter,kota_yogyakarta,danurejan,2023,januari,450000
19,seng datar lebar 90 cm ,meter,kota_yogyakarta,danurejan,2023,januari,450000
19,seng gelombang panjang 180 cm ,lembar,kota_yogyakarta,danurejan,2023,januari,690000
19,seng gelombang panjang 210 cm ,lembar,kota_yogyakarta,danurejan,2023,januari,790000
19,seng gelombang panjang 240 cm ,lembar,kota_yogyakarta,danurejan,2023,januari,900000
19,seng gelombang panjang 270 cm ,lembar,kota_yogyakarta,danurejan,2023,januari,
19,seng gelombang panjang 300 cm ,lembar,kota_yogyakarta,danurejan,2023,januari,1100000
19,asbes gelombang kecil 3000 x 1050 x 4 mm ,lembar,kota_yogyakarta,danurejan,2023,januari,1000000
19,asbes gelombang kecil 2700 x 1050 x 4 mm ,lembar,kota_yogyakarta,danurejan,2023,januari,
19,asbes gelombang kecil 2400 x 1050 x 4 mm ,lembar,kota_yogyakarta,danurejan,2023,januari,860000
19,asbes gelombang kecil 2100 x 1050 x 4 mm ,lembar,kota_yogyakarta,danurejan,2023,januari,766000
19,asbes gelombang kecil 1800 x 1050 x 4 mm ,lembar,kota_yogyakarta,danurejan,2023,januari,600000
19,asbes gelombang besar 3000 x 1050 x 4 mm ,lembar,kota_yogyakarta,danurejan,2023,januari,1300000
19,asbes gelombang besar 2700 x 1050 x 4 mm ,lembar,kota_yogyakarta,danurejan,2023,januari,
19,asbes gelombang besar 2400 x 1050 x 4 mm ,lembar,kota_yogyakarta,danurejan,2023,januari,1050000
19,asbes gelombang besar 2100 x 1050 x 4 mm ,lembar,kota_yogyakarta,danurejan,2023,januari,890000
19,asbes gelombang besar 1800 x 1050 x 4 mm ,lembar,kota_yogyakarta,danurejan,2023,januari,799000
19,bubungan genteng plentong,buah,kota_yogyakarta,danurejan,2023,januari,
19,bubungan merk godean,buah,kota_yogyakarta,danurejan,2023,januari,60000
19,bubungan genteng plentong kaca,buah,kota_yogyakarta,danurejan,2023,januari,150000
19,bubungan asbes gelombang,buah,kota_yogyakarta,danurejan,2023,januari,
19,bubungan asbes gelombang merk elphant,buah,kota_yogyakarta,danurejan,2023,januari,
19,bubungan asbes gelombang merk grc ,buah,kota_yogyakarta,danurejan,2023,januari,
16,aquaproof 1 kg,kg,kota_yogyakarta,danurejan,2023,januari,60000000
16,no drop 1 kg,kg,kota_yogyakarta,danurejan,2023,januari,65000000
16,serabut waterproof,meter,kota_yogyakarta,danurejan,2023,januari,4500000
17,karpet talang 60 cm ,meter,kota_yogyakarta,danurejan,2023,januari,135000
17,karpet talang 70 cm ,meter,kota_yogyakarta,danurejan,2023,januari,150000
17,karpet talang 80 cm ,meter,kota_yogyakarta,danurejan,2023,januari,170000
17,karpet talang 90 cm,meter,kota_yogyakarta,danurejan,2023,januari,250000
17,belokan talang maspion,buah,kota_yogyakarta,danurejan,2023,januari,250000
17,belokan talang biasa,buah,kota_yogyakarta,danurejan,2023,januari,110000
17,torong talang maspion,buah,kota_yogyakarta,danurejan,2023,januari,350000
17,torong talang biasa,buah,kota_yogyakarta,danurejan,2023,januari,220000
17,sambungan talang biasa,buah,kota_yogyakarta,danurejan,2023,januari,50000
17,sambungan talang maspion,buah,kota_yogyakarta,danurejan,2023,januari,90000
17,tutup talang biasa,buah,kota_yogyakarta,danurejan,2023,januari,90000
17,tutup talang maspion,buah,kota_yogyakarta,danurejan,2023,januari,100000
17,penyangga talang biasa,buah,kota_yogyakarta,danurejan,2023,januari,50000
17,talang u plastik lebar 10 cm 4 m ,buah,kota_yogyakarta,danurejan,2023,januari,750000
11,cat besi merk propan 1 kg,kg,kota_yogyakarta,danurejan,2023,januari,700000
11,cat besi merk kansai paint 1 kg,kg,kota_yogyakarta,danurejan,2023,januari,770000
11,cat besi merk emco standard 1 kg,kg,kota_yogyakarta,danurejan,2023,januari,700000
11,cat besi merk emco segitiga 1 kg,kg,kota_yogyakarta,danurejan,2023,januari,750000
11,cat besi merk emco bintang 1 kg,kg,kota_yogyakarta,danurejan,2023,januari,850000
11,cat besi merk avian 1 kg,kg,kota_yogyakarta,danurejan,2023,januari,690000
11,cat tembok merk nippon paint 1 kg,kg,kota_yogyakarta,danurejan,2023,januari,450000
11,cat tembok merk dulux 1 kg ,kg,kota_yogyakarta,danurejan,2023,januari,556000
11,cat tembok merk envi 1 kg,kg,kota_yogyakarta,danurejan,2023,januari,350000
11,cat tembok merk kansai paint 1 kg,kg,kota_yogyakarta,danurejan,2023,januari,
11,cat tembok merk maxilite 1 kg,kg,kota_yogyakarta,danurejan,2023,januari,310000
11,cat tembok merk decolith 1 kg,kg,kota_yogyakarta,danurejan,2023,januari,254000
11,cat tembok merk jotun gold 1 kg,kg,kota_yogyakarta,danurejan,2023,januari,
11,cat tembok merk ici catylac 1 kg,kg,kota_yogyakarta,danurejan,2023,januari,330000
11,cat tembok merk propan 1 kg,kg,kota_yogyakarta,danurejan,2023,januari,
11,cat kayu merk mowilex 1 kg,kg,kota_yogyakarta,danurejan,2023,januari,900000
11,cat kayu merk jotun gardex 1 kg,kg,kota_yogyakarta,danurejan,2023,januari,
11,cat kayu merk avian high gloss 1 kg,kg,kota_yogyakarta,danurejan,2023,januari,
11,cat kayu merk propan aqua wood filler 1 kg,kg,kota_yogyakarta,danurejan,2023,januari,
11,cat minyak merk mowilex ,liter,kota_yogyakarta,danurejan,2023,januari,850000
11,thinner ,liter,kota_yogyakarta,danurejan,2023,januari,300000
11,spiritus ,liter,kota_yogyakarta,danurejan,2023,januari,130000
11,plamir kayu 1 kg,kg,kota_yogyakarta,danurejan,2023,januari,380000
11,plamir dinding 1 kg,kg,kota_yogyakarta,danurejan,2023,januari,250000
11,plamir besi 1 kg,kg,kota_yogyakarta,danurejan,2023,januari,450000
11,kuas rool ,buah,kota_yogyakarta,danurejan,2023,januari,200000
20,lampu merk philips 5 watt,buah,kota_yogyakarta,danurejan,2023,januari,330000
20,lampu merk philips 8 watt,buah,kota_yogyakarta,danurejan,2023,januari,345000
20,lampu merk philips 11 watt,buah,kota_yogyakarta,danurejan,2023,januari,
20,lampu merk philips 14 watt,buah,kota_yogyakarta,danurejan,2023,januari,470000
20,lampu led philips 5 watt,buah,kota_yogyakarta,danurejan,2023,januari,450000
20,lampu led philips 8 watt,buah,kota_yogyakarta,danurejan,2023,januari,550000
20,lampu led philips 11 watt,buah,kota_yogyakarta,danurejan,2023,januari,600000
20,lampu led philips 14 watt,buah,kota_yogyakarta,danurejan,2023,januari,650000
20,kabel eterna nmyhyo 2 x 0.75 ecer,meter,kota_yogyakarta,danurejan,2023,januari,100000
20,kabel eterna nmyhyo 2 x 1.5 50 m,meter,kota_yogyakarta,danurejan,2023,januari,130000
20,saklar broco engkel,buah,kota_yogyakarta,danurejan,2023,januari,170000
20,saklar broco tempel,buah,kota_yogyakarta,danurejan,2023,januari,190000
20,saklar broco single,buah,kota_yogyakarta,danurejan,2023,januari,170000
20,saklar broco double,buah,kota_yogyakarta,danurejan,2023,januari,210000
20,stop kontak broco,buah,kota_yogyakarta,danurejan,2023,januari,170000
20,stop kontak broco tempel,buah,kota_yogyakarta,danurejan,2023,januari,165000
20,stop kontak loyal,buah,kota_yogyakarta,danurejan,2023,januari,150000
20,stop kontak uticon ,buah,kota_yogyakarta,danurejan,2023,januari,120000
20,mcb broco 6 a,buah,kota_yogyakarta,danurejan,2023,januari,450000
20,mcb abb 6 a,buah,kota_yogyakarta,danurejan,2023,januari,
20,mcb izunli 6 a,buah,kota_yogyakarta,danurejan,2023,januari,
20,mcb morcon 6 a,buah,kota_yogyakarta,danurejan,2023,januari,
20,mcb shukaku 6 a,buah,kota_yogyakarta,danurejan,2023,januari,250000
22,pipa rucika-wavin aw 0.50″,lonjor,kota_yogyakarta,danurejan,2023,januari,300000
22,pipa rucika-wavin aw 0.75″,lonjor,kota_yogyakarta,danurejan,2023,januari,390000
22,pipa rucika-wavin aw 1.00″,lonjor,kota_yogyakarta,danurejan,2023,januari,510000
22,pipa rucika-wavin aw 1.25″,lonjor,kota_yogyakarta,danurejan,2023,januari,780000
22,pipa rucika-wavin aw 1.50″,lonjor,kota_yogyakarta,danurejan,2023,januari,870000
22,pipa rucika-wavin aw 2.00″,lonjor,kota_yogyakarta,danurejan,2023,januari,1150000
22,pipa rucika-wavin aw 2.50″,lonjor,kota_yogyakarta,danurejan,2023,januari,1650000
22,pipa rucika-wavin aw 3.00″,lonjor,kota_yogyakarta,danurejan,2023,januari,2300000
22,pipa rucika-wavin aw 4.00″,lonjor,kota_yogyakarta,danurejan,2023,januari,3780000
22,pipa rucika-wavin d 0.75″,lonjor,kota_yogyakarta,danurejan,2023,januari,
22,pipa rucika-wavin d 1.00″,lonjor,kota_yogyakarta,danurejan,2023,januari,
22,pipa rucika-wavin d 1.25″,lonjor,kota_yogyakarta,danurejan,2023,januari,520000
22,pipa rucika-wavin d 1.50″,lonjor,kota_yogyakarta,danurejan,2023,januari,580000
22,pipa rucika-wavin d 2.00″,lonjor,kota_yogyakarta,danurejan,2023,januari,780000
22,pipa rucika-wavin d 2.50″,lonjor,kota_yogyakarta,danurejan,2023,januari,1060000
22,pipa rucika-wavin d 3.00″,lonjor,kota_yogyakarta,danurejan,2023,januari,1180000
22,pipa rucika-wavin d 4.00″,lonjor,kota_yogyakarta,danurejan,2023,januari,2150000
22,double nepel 1/2 pvc,buah,kota_yogyakarta,danurejan,2023,januari,30000
22,double nepel 3/4 pvc,buah,kota_yogyakarta,danurejan,2023,januari,40000
22,shower mandi biasa ,buah,kota_yogyakarta,danurejan,2023,januari,650000
22,shower mandi merk onda,buah,kota_yogyakarta,danurejan,2023,januari,1150000
22,shower kecil biasa ,buah,kota_yogyakarta,danurejan,2023,januari,550000
22,shower kecil merk precio,buah,kota_yogyakarta,danurejan,2023,januari,900000
23,bak mandi fiber glass,buah,kota_yogyakarta,danurejan,2023,januari,2850000
23,tandon air penyu 570 liter,buah,kota_yogyakarta,danurejan,2023,januari,9000000
23,tandon air penyu 1200 liter,buah,kota_yogyakarta,danurejan,2023,januari,
23,tandon air lobster 550 liter ,buah,kota_yogyakarta,danurejan,2023,januari,
23,tandon air lobster 1100 liter,buah,kota_yogyakarta,danurejan,2023,januari,
24,wasser,buah,kota_yogyakarta,danurejan,2023,januari,6000000
24,pompa air kecil shimizu,buah,kota_yogyakarta,danurejan,2023,januari,4400000
24,pompa air panasonic,buah,kota_yogyakarta,danurejan,2023,januari,4650000
24,pompa air jet pump ,buah,kota_yogyakarta,danurejan,2023,januari,
24,otomatis pompa/radar,buah,kota_yogyakarta,danurejan,2023,januari,670000
25,flexible onda air dingin 50 cm,buah,kota_yogyakarta,danurejan,2023,januari,595000
25,flexible onda air panas 50 cm,buah,kota_yogyakarta,danurejan,2023,januari,700000
25,floor drain plastik,buah,kota_yogyakarta,danurejan,2023,januari,75000
25,floor drain stainless,buah,kota_yogyakarta,danurejan,2023,januari,500000
25,tba onda 12 mm,buah,kota_yogyakarta,danurejan,2023,januari,65000
25,tba onda 25 mm,buah,kota_yogyakarta,danurejan,2023,januari,80000
25,bak cuci piring standar + biasa,buah,kota_yogyakarta,danurejan,2023,januari,1700000
25,kloset duduk keramik,buah,kota_yogyakarta,danurejan,2023,januari,6500000
25,kloset duduk keramik merk toto manual,buah,kota_yogyakarta,danurejan,2023,januari,
25,kloset duduk keramik merk ina manual,buah,kota_yogyakarta,danurejan,2023,januari,
25,kloset duduk keramik merk lolo manual,buah,kota_yogyakarta,danurejan,2023,januari,
25,kloset duduk keramik merk mono blok american standar ,buah,kota_yogyakarta,danurejan,2023,januari,16250000
25,kloset duduk keramik merk mono blok ina,buah,kota_yogyakarta,danurejan,2023,januari,12750000
25,kloset duduk keramik merk mono blok toto,buah,kota_yogyakarta,danurejan,2023,januari,19600000
25,kloset duduk keramik merk cina,buah,kota_yogyakarta,danurejan,2023,januari,
25,kloset jongkok keramik triliun,buah,kota_yogyakarta,danurejan,2023,januari,1900000
25,kloset jongkok keramik merk ina,buah,kota_yogyakarta,danurejan,2023,januari,2750000
25,kloset jongkok keramik amirican standar,buah,kota_yogyakarta,danurejan,2023,januari,1600000
25,kloset jongkok keramik lolo,buah,kota_yogyakarta,danurejan,2023,januari,1770000
25,kloset jongkok keramik toto,,kota_yogyakarta,danurejan,2023,januari,
25,bakteri penguras wc merk bio 2000,buah,kota_yogyakarta,danurejan,2023,januari,260000
25,wastafel gantung keramik merk triliun,buah,kota_yogyakarta,danurejan,2023,januari,3050000
25,wastafel gantung keramik merk toto,buah,kota_yogyakarta,danurejan,2023,januari,
25,wastafel gantung keramik merk american standar,buah,kota_yogyakarta,danurejan,2023,januari,3700000
25,wastafel gantung keramik merk ina,buah,kota_yogyakarta,danurejan,2023,januari,3250000
29,buis beton diameter 30 cm,buah,kota_yogyakarta,danurejan,2023,januari,350000
29,buis beton diameter 40 cm,buah,kota_yogyakarta,danurejan,2023,januari,450000
29,buis beton diameter 50 cm ,buah,kota_yogyakarta,danurejan,2023,januari,
29,buis beton diameter 60 cm ,buah,kota_yogyakarta,danurejan,2023,januari,750000
29,buis beton diameter 80 cm ,buah,kota_yogyakarta,danurejan,2023,januari,835000
29,buis beton diameter 100 cm ,buah,kota_yogyakarta,danurejan,2023,januari,
29,konblok type segi 4 tebal 6 cm k 200 ,m2,kota_yogyakarta,danurejan,2023,januari,1000000
29,konblok type segi 4 tebal 8 cm k 200,m2,kota_yogyakarta,danurejan,2023,januari,1200000
29,konblok type segi 6 tebal 6 cm k 200,m2,kota_yogyakarta,danurejan,2023,januari,1000000
29,konblok type segi 6 tebal 8 cm k 200,m2,kota_yogyakarta,danurejan,2023,januari,1200000
29,u-ditch 300 x 300 x 1200 mm,pcs,kota_yogyakarta,danurejan,2023,januari,
29,u-ditch 300 x 400 x 1200 mm,pcs,kota_yogyakarta,danurejan,2023,januari,
29,u-ditch 300 x 500 x 1200 mm,pcs,kota_yogyakarta,danurejan,2023,januari,
29,u-ditch 400 x 400 x 1200 mm,pcs,kota_yogyakarta,danurejan,2023,januari,
29,u-ditch 400 x 500 x 1200 mm,pcs,kota_yogyakarta,danurejan,2023,januari,
29,u-ditch 400 x 600 x 1200 mm,pcs,kota_yogyakarta,danurejan,2023,januari,
29,u-ditch 500 x 500 x 1200 mm,pcs,kota_yogyakarta,danurejan,2023,januari,
29,u-ditch 500 x 600 x 1200 mm,pcs,kota_yogyakarta,danurejan,2023,januari,
29,u-ditch 500 x 700 x 1200 mm,pcs,kota_yogyakarta,danurejan,2023,januari,
29,u-ditch 600 x 500 x 1200 mm,pcs,kota_yogyakarta,danurejan,2023,januari,
29,u-ditch 600 x 600 x 1200 mm,pcs,kota_yogyakarta,danurejan,2023,januari,
29,u-ditch 600 x 700 x 1200 mm,pcs,kota_yogyakarta,danurejan,2023,januari,
29,u-ditch 600 x 800 x 1200 mm,pcs,kota_yogyakarta,danurejan,2023,januari,
29,u-ditch 800 x 600 x 1200 mm,pcs,kota_yogyakarta,danurejan,2023,januari,
29,u-ditch 800 x 800 x 1200 mm,pcs,kota_yogyakarta,danurejan,2023,januari,
29,u-ditch 800 x 900 x 1200 mm,pcs,kota_yogyakarta,danurejan,2023,januari,
29,u-ditch 800 x 1000 x 1200 mm,pcs,kota_yogyakarta,danurejan,2023,januari,
29,u-ditch 800 x 1200 x 1200 mm,pcs,kota_yogyakarta,danurejan,2023,januari,
29,u-ditch 1000 x 1000 x 1200 mm,pcs,kota_yogyakarta,danurejan,2023,januari,
29,u-ditch 1000 x 1200 x 1200 mm,pcs,kota_yogyakarta,danurejan,2023,januari,
29,u-ditch 1200 x 1000 x 1200 mm,pcs,kota_yogyakarta,danurejan,2023,januari,
29,u-ditch 1200 x 1200 x 1200 mm,pcs,kota_yogyakarta,danurejan,2023,januari,
29,u-ditch 1200 x 1400 x 1200 mm,pcs,kota_yogyakarta,danurejan,2023,januari,
29,u-ditch 1400 x 1400 x 1200 mm,pcs,kota_yogyakarta,danurejan,2023,januari,
29,u-ditch 1400 x 1600 x 1200 mm,pcs,kota_yogyakarta,danurejan,2023,januari,
29,u-ditch 1500 x 1500 x 1200 mm,pcs,kota_yogyakarta,danurejan,2023,januari,
29,u-ditch 1600 x 1600 x 1200 mm,pcs,kota_yogyakarta,danurejan,2023,januari,
29,u-ditch 1600 x 1800 x 1200 mm,pcs,kota_yogyakarta,danurejan,2023,januari,
29,u-ditch 1800 x 1600 x 1200 mm,pcs,kota_yogyakarta,danurejan,2023,januari,
29,u-ditch 1800 x 1800 x 1200 mm,pcs,kota_yogyakarta,danurejan,2023,januari,
